end_of_interval	HS
2014-04-13 08:00:00	0.06419693         
2014-04-13 09:00:00	0.06419693         
2014-04-13 10:00:00	0.06414265         
2014-04-13 11:00:00	0.06408838         
2014-04-13 12:00:00	0.06408838         
2014-04-13 13:00:00	0.06408838         
2014-04-13 14:00:00	0.06411551         
2014-04-13 15:00:00	0.06419693         
2014-04-13 16:00:00	0.06433261         
2014-04-13 17:00:00	0.06452257         
2014-04-13 18:00:00	0.06471254         
2014-04-13 19:00:00	0.06490250         
2014-04-13 20:00:00	0.06503818         
2014-04-13 21:00:00	0.06514673         
2014-04-13 22:00:00	0.06517387         
2014-04-13 23:00:00	0.06517387         
2014-04-14 00:00:00	0.06506532         
2014-04-14 01:00:00	0.06506532         
2014-04-14 02:00:00	0.06495677         
2014-04-14 03:00:00	0.06492963         
2014-04-14 04:00:00	0.06484822         
2014-04-14 05:00:00	0.06479395         
2014-04-14 06:00:00	0.06473967         
2014-04-14 07:00:00	0.06463112         
2014-04-14 08:00:00	0.06463112         
2014-04-14 09:00:00	0.06452257         
2014-04-14 10:00:00	0.06452257         
2014-04-14 11:00:00	0.06449544         
2014-04-14 12:00:00	0.06446830         
2014-04-14 13:00:00	0.06452257         
2014-04-14 14:00:00	0.06463112         
2014-04-14 15:00:00	0.06498391         
2014-04-14 16:00:00	0.06530956         
2014-04-14 17:00:00	0.06555379         
2014-04-14 18:00:00	0.06577089         
2014-04-14 19:00:00	0.06596085         
2014-04-14 20:00:00	0.06609654         
2014-04-14 21:00:00	0.06615082         
2014-04-14 22:00:00	0.06615082         
2014-04-14 23:00:00	0.06615082         
2014-04-15 00:00:00	0.06615082         
2014-04-15 01:00:00	0.06612368         
2014-04-15 02:00:00	0.06604227         
2014-04-15 03:00:00	0.06604227         
2014-04-15 04:00:00	0.06604227         
2014-04-15 05:00:00	0.06590658         
2014-04-15 06:00:00	0.06577089         
2014-04-15 07:00:00	0.06566234         
2014-04-15 08:00:00	0.06555379         
2014-04-15 09:00:00	0.06541811         
2014-04-15 10:00:00	0.06539097         
2014-04-15 11:00:00	0.06541811         
2014-04-15 12:00:00	0.06555379         
2014-04-15 13:00:00	0.06568948         
2014-04-15 14:00:00	0.06579803         
2014-04-15 15:00:00	0.06587944         
2014-04-15 16:00:00	0.06598799         
2014-04-15 17:00:00	0.06623223         
2014-04-15 18:00:00	0.06617795         
2014-04-15 19:00:00	0.06644933         
2014-04-15 20:00:00	0.06598799         
2014-04-15 21:00:00	0.06674784         
2014-04-15 22:00:00	0.06691066         
2014-04-15 23:00:00	0.06691066         
2014-04-16 00:00:00	0.06691066         
2014-04-16 01:00:00	0.06685639         
2014-04-16 02:00:00	0.06685639         
2014-04-16 03:00:00	0.06691066         
2014-04-16 04:00:00	0.06682925         
2014-04-16 05:00:00	0.06680211         
2014-04-16 06:00:00	0.06680211         
2014-04-16 07:00:00	0.06658501         
2014-04-16 08:00:00	0.06625937         
2014-04-16 09:00:00	0.06615082         
2014-04-16 10:00:00	0.06590658         
2014-04-16 11:00:00	0.06644933         
2014-04-16 12:00:00	0.06647646         
2014-04-16 13:00:00	0.06647646         
2014-04-16 14:00:00	0.06650360         
2014-04-16 15:00:00	0.06658501         
2014-04-16 16:00:00	0.06655788         
2014-04-16 17:00:00	0.06571662         
2014-04-16 18:00:00	0.06490250         
2014-04-16 19:00:00	0.06495677         
2014-04-16 20:00:00	0.06495677         
2014-04-16 21:00:00	0.06495677         
2014-04-16 22:00:00	0.06495677         
2014-04-16 23:00:00	0.06495677         
2014-04-17 00:00:00	0.06495677         
2014-04-17 01:00:00	0.06495677         
2014-04-17 02:00:00	0.06495677         
2014-04-17 03:00:00	0.06492963         
2014-04-17 04:00:00	0.06484822         
2014-04-17 05:00:00	0.06484822         
2014-04-17 06:00:00	0.06484822         
2014-04-17 07:00:00	0.06476681         
2014-04-17 08:00:00	0.06473967         
2014-04-17 09:00:00	0.06473967         
2014-04-17 10:00:00	0.06482109         
2014-04-17 11:00:00	0.06498391         
2014-04-17 12:00:00	0.06511960         
2014-04-17 13:00:00	0.06522815         
2014-04-17 14:00:00	0.06536383         
2014-04-17 15:00:00	0.06552666         
2014-04-17 16:00:00	0.06566234         
2014-04-17 17:00:00	0.06571662         
2014-04-17 18:00:00	0.06571662         
2014-04-17 19:00:00	0.06571662         
2014-04-17 20:00:00	0.06571662         
2014-04-17 21:00:00	0.06571662         
2014-04-17 22:00:00	0.06571662         
2014-04-17 23:00:00	0.06568948         
2014-04-18 00:00:00	0.06560807         
2014-04-18 01:00:00	0.06560807         
2014-04-18 02:00:00	0.06560807         
2014-04-18 03:00:00	0.06560807         
2014-04-18 04:00:00	0.06549952         
2014-04-18 05:00:00	0.06549952         
2014-04-18 06:00:00	0.06549952         
2014-04-18 07:00:00	0.06541811         
2014-04-18 08:00:00	0.06539097         
2014-04-18 09:00:00	0.06539097         
2014-04-18 10:00:00	0.06539097         
2014-04-18 11:00:00	0.06539097         
2014-04-18 12:00:00	0.06549952         
2014-04-18 13:00:00	0.06558093         
2014-04-18 14:00:00	0.06560807         
2014-04-18 15:00:00	0.06560807         
2014-04-18 16:00:00	0.06574376         
2014-04-18 17:00:00	0.06582517         
2014-04-18 18:00:00	0.06593372         
2014-04-18 19:00:00	0.06585231         
2014-04-18 20:00:00	0.06574376         
2014-04-18 21:00:00	0.06568948         
2014-04-18 22:00:00	0.06560807         
2014-04-18 23:00:00	0.06555379         
2014-04-19 00:00:00	0.06549952         
2014-04-19 01:00:00	0.06549952         
2014-04-19 02:00:00	0.06544524         
2014-04-19 03:00:00	0.06539097         
2014-04-19 04:00:00	0.06536383         
2014-04-19 05:00:00	0.06528242         
2014-04-19 06:00:00	0.06528242         
2014-04-19 07:00:00	0.06517387         
2014-04-19 08:00:00	0.06517387         
2014-04-19 09:00:00	0.06506532         
2014-04-19 10:00:00	0.06506532         
2014-04-19 11:00:00	0.06506532         
2014-04-19 12:00:00	0.06498391         
2014-04-19 13:00:00	0.06495677         
2014-04-19 14:00:00	0.06501105         
2014-04-19 15:00:00	0.06506532         
2014-04-19 16:00:00	0.06506532         
2014-04-19 17:00:00	0.06506532         
2014-04-19 18:00:00	0.06506532         
2014-04-19 19:00:00	0.06506532         
2014-04-19 20:00:00	0.06506532         
2014-04-19 21:00:00	0.06506532         
2014-04-19 22:00:00	0.06506532         
2014-04-19 23:00:00	0.06517387         
2014-04-20 00:00:00	0.06517387         
2014-04-20 01:00:00	0.06514673         
2014-04-20 02:00:00	0.06506532         
2014-04-20 03:00:00	0.06506532         
2014-04-20 04:00:00	0.06506532         
2014-04-20 05:00:00	0.06506532         
2014-04-20 06:00:00	0.06503818         
2014-04-20 07:00:00	0.06495677         
2014-04-20 08:00:00	0.06495677         
2014-04-20 09:00:00	0.06495677         
2014-04-20 10:00:00	0.06487536         
2014-04-20 11:00:00	0.06484822         
2014-04-20 12:00:00	0.06484822         
2014-04-20 13:00:00	0.06484822         
2014-04-20 14:00:00	0.06484822         
2014-04-20 15:00:00	0.06473967         
2014-04-20 16:00:00	0.06473967         
2014-04-20 17:00:00	0.06465826         
2014-04-20 18:00:00	0.06463112         
2014-04-20 19:00:00	0.06468540         
2014-04-20 20:00:00	0.06473967         
2014-04-20 21:00:00	0.06473967         
2014-04-20 22:00:00	0.06473967         
2014-04-20 23:00:00	0.06473967         
2014-04-21 00:00:00	0.06473967         
2014-04-21 01:00:00	0.06473967         
2014-04-21 02:00:00	0.06463112         
2014-04-21 03:00:00	0.06463112         
2014-04-21 04:00:00	0.06463112         
2014-04-21 05:00:00	0.06463112         
2014-04-21 06:00:00	0.06452257         
2014-04-21 07:00:00	0.06452257         
2014-04-21 08:00:00	0.06452257         
2014-04-21 09:00:00	0.06452257         
2014-04-21 10:00:00	0.06452257         
2014-04-21 11:00:00	0.06452257         
2014-04-21 12:00:00	0.06463112         
2014-04-21 13:00:00	0.06465826         
2014-04-21 14:00:00	0.06473967         
2014-04-21 15:00:00	0.06484822         
2014-04-21 16:00:00	0.06490250         
2014-04-21 17:00:00	0.06495677         
2014-04-21 18:00:00	0.06495677         
2014-04-21 19:00:00	0.06495677         
2014-04-21 20:00:00	0.06495677         
2014-04-21 21:00:00	0.06495677         
2014-04-21 22:00:00	0.06495677         
2014-04-21 23:00:00	0.06495677         
2014-04-22 00:00:00	0.06495677         
2014-04-22 01:00:00	0.06495677         
2014-04-22 02:00:00	0.06484822         
2014-04-22 03:00:00	0.06484822         
2014-04-22 04:00:00	0.06484822         
2014-04-22 05:00:00	0.06473967         
2014-04-22 06:00:00	0.06473967         
2014-04-22 07:00:00	0.06468540         
2014-04-22 08:00:00	0.06463112         
2014-04-22 09:00:00	0.06463112         
2014-04-22 10:00:00	0.06452257         
2014-04-22 11:00:00	0.06449544         
2014-04-22 12:00:00	0.06441402         
2014-04-22 13:00:00	0.06452257         
2014-04-22 14:00:00	0.06452257         
2014-04-22 15:00:00	0.06454971         
2014-04-22 16:00:00	0.06463112         
2014-04-22 17:00:00	0.06465826         
2014-04-22 18:00:00	0.06473967         
2014-04-22 19:00:00	0.06473967         
2014-04-22 20:00:00	0.06465826         
2014-04-22 21:00:00	0.06463112         
2014-04-22 22:00:00	0.06463112         
2014-04-22 23:00:00	0.06463112         
2014-04-23 00:00:00	0.06463112         
2014-04-23 01:00:00	0.06457685         
2014-04-23 02:00:00	0.06452257         
2014-04-23 03:00:00	0.06452257         
2014-04-23 04:00:00	0.06452257         
2014-04-23 05:00:00	0.06452257         
2014-04-23 06:00:00	0.06452257         
2014-04-23 07:00:00	0.06452257         
2014-04-23 08:00:00	0.06452257         
2014-04-23 09:00:00	0.06452257         
2014-04-23 10:00:00	0.06457685         
2014-04-23 11:00:00	0.06471254         
2014-04-23 12:00:00	0.06473967         
2014-04-23 13:00:00	0.06484822         
2014-04-23 14:00:00	0.06484822         
2014-04-23 15:00:00	0.06476681         
2014-04-23 16:00:00	0.06468540         
2014-04-23 17:00:00	0.06471254         
2014-04-23 18:00:00	0.06473967         
2014-04-23 19:00:00	0.06482109         
2014-04-23 20:00:00	0.06484822         
2014-04-23 21:00:00	0.06484822         
2014-04-23 22:00:00	0.06484822         
2014-04-23 23:00:00	0.06492963         
2014-04-24 00:00:00	0.06495677         
2014-04-24 01:00:00	0.06492963         
2014-04-24 02:00:00	0.06484822         
2014-04-24 03:00:00	0.06484822         
2014-04-24 04:00:00	0.06484822         
2014-04-24 05:00:00	0.06473967         
2014-04-24 06:00:00	0.06473967         
2014-04-24 07:00:00	0.06473967         
2014-04-24 08:00:00	0.06465826         
2014-04-24 09:00:00	0.06454971         
2014-04-24 10:00:00	0.06452257         
2014-04-24 11:00:00	0.06473967         
2014-04-24 12:00:00	0.06501105         
2014-04-24 13:00:00	0.06514673         
2014-04-24 14:00:00	0.06517387         
2014-04-24 15:00:00	0.06517387         
2014-04-24 16:00:00	0.06522815         
2014-04-24 17:00:00	0.06533670         
2014-04-24 18:00:00	0.06541811         
2014-04-24 19:00:00	0.06539097         
2014-04-24 20:00:00	0.06539097         
2014-04-24 21:00:00	0.06539097         
2014-04-24 22:00:00	0.06525528         
2014-04-24 23:00:00	0.06514673         
2014-04-25 00:00:00	0.06506532         
2014-04-25 01:00:00	0.06498391         
2014-04-25 02:00:00	0.06495677         
2014-04-25 03:00:00	0.06487536         
2014-04-25 04:00:00	0.06484822         
2014-04-25 05:00:00	0.06473967         
2014-04-25 06:00:00	0.06473967         
2014-04-25 07:00:00	0.06463112         
2014-04-25 08:00:00	0.06460399         
2014-04-25 09:00:00	0.06452257         
2014-04-25 10:00:00	0.06444116         
2014-04-25 11:00:00	0.06427834         
2014-04-25 12:00:00	0.06419693         
2014-04-25 13:00:00	0.06414265         
2014-04-25 14:00:00	0.06414265         
2014-04-25 15:00:00	0.06416979         
2014-04-25 16:00:00	0.06419693         
2014-04-25 17:00:00	0.06419693         
2014-04-25 18:00:00	0.06430548         
2014-04-25 19:00:00	0.06430548         
2014-04-25 20:00:00	0.06441402         
2014-04-25 21:00:00	0.06441402         
2014-04-25 22:00:00	0.06441402         
2014-04-25 23:00:00	0.06449544         
2014-04-26 00:00:00	0.06452257         
2014-04-26 01:00:00	0.06452257         
2014-04-26 02:00:00	0.06452257         
2014-04-26 03:00:00	0.06452257         
2014-04-26 04:00:00	0.06446830         
2014-04-26 05:00:00	0.06441402         
2014-04-26 06:00:00	0.06441402         
2014-04-26 07:00:00	0.06441402         
2014-04-26 08:00:00	0.06441402         
2014-04-26 09:00:00	0.06441402         
2014-04-26 10:00:00	0.06441402         
2014-04-26 11:00:00	0.06441402         
2014-04-26 12:00:00	0.06441402         
2014-04-26 13:00:00	0.06441402         
2014-04-26 14:00:00	0.06441402         
2014-04-26 15:00:00	0.06441402         
2014-04-26 16:00:00	0.06441402         
2014-04-26 17:00:00	0.06449544         
2014-04-26 18:00:00	0.06452257         
2014-04-26 19:00:00	0.06452257         
2014-04-26 20:00:00	0.06452257         
2014-04-26 21:00:00	0.06452257         
2014-04-26 22:00:00	0.06452257         
2014-04-26 23:00:00	0.06452257         
2014-04-27 00:00:00	0.06452257         
2014-04-27 01:00:00	0.06452257         
2014-04-27 02:00:00	0.06452257         
2014-04-27 03:00:00	0.06452257         
2014-04-27 04:00:00	0.06441402         
2014-04-27 05:00:00	0.06441402         
2014-04-27 06:00:00	0.06435975         
2014-04-27 07:00:00	0.06430548         
2014-04-27 08:00:00	0.06430548         
2014-04-27 09:00:00	0.06422406         
2014-04-27 10:00:00	0.06419693         
2014-04-27 11:00:00	0.06419693         
2014-04-27 12:00:00	0.06419693         
2014-04-27 13:00:00	0.06422406         
2014-04-27 14:00:00	0.06435975         
2014-04-27 15:00:00	0.06454971         
2014-04-27 16:00:00	0.06471254         
2014-04-27 17:00:00	0.06484822         
2014-04-27 18:00:00	0.06479395         
2014-04-27 19:00:00	0.06473967         
2014-04-27 20:00:00	0.06473967         
2014-04-27 21:00:00	0.06473967         
2014-04-27 22:00:00	0.06484822         
2014-04-27 23:00:00	0.06476681         
2014-04-28 00:00:00	0.06473967         
2014-04-28 01:00:00	0.06473967         
2014-04-28 02:00:00	0.06473967         
2014-04-28 03:00:00	0.06473967         
2014-04-28 04:00:00	0.06473967         
2014-04-28 05:00:00	0.06471254         
2014-04-28 06:00:00	0.06463112         
2014-04-28 07:00:00	0.06463112         
2014-04-28 08:00:00	0.06463112         
2014-04-28 09:00:00	0.06463112         
2014-04-28 10:00:00	0.06468540         
2014-04-28 11:00:00	0.06484822         
2014-04-28 12:00:00	0.06498391         
2014-04-28 13:00:00	0.06511960         
2014-04-28 14:00:00	0.06517387         
2014-04-28 15:00:00	0.06544524         
2014-04-28 16:00:00	0.06598799         
2014-04-28 17:00:00	0.06658501         
2014-04-28 18:00:00	0.06696494         
2014-04-28 19:00:00	0.06710062         
2014-04-28 20:00:00	0.06696494         
2014-04-28 21:00:00	0.06677498         
2014-04-28 22:00:00	0.06663929         
2014-04-28 23:00:00	0.06658501         
2014-04-29 00:00:00	0.06647646         
2014-04-29 01:00:00	0.06647646         
2014-04-29 02:00:00	0.06642219         
2014-04-29 03:00:00	0.06636792         
2014-04-29 04:00:00	0.06634078         
2014-04-29 05:00:00	0.06625937         
2014-04-29 06:00:00	0.06623223         
2014-04-29 07:00:00	0.06615082         
2014-04-29 08:00:00	0.06615082         
2014-04-29 09:00:00	0.06609654         
2014-04-29 10:00:00	0.06685639         
2014-04-29 11:00:00	0.06818612         
2014-04-29 12:00:00	0.09146998         
2014-04-29 13:00:00	0.16010038         
2014-04-29 14:00:00	0.16080596         
2014-04-29 15:00:00	0.16088737         
2014-04-29 16:00:00	0.16012752         
2014-04-29 17:00:00	0.15904203         
2014-04-29 18:00:00	0.15725096         
2014-04-29 19:00:00	0.15613833         
2014-04-29 20:00:00	0.15613833         
2014-04-29 21:00:00	0.15654539         
2014-04-29 22:00:00	0.15714241         
2014-04-29 23:00:00	0.15773943         
2014-04-30 00:00:00	0.15841787         
2014-04-30 01:00:00	0.15904203         
2014-04-30 02:00:00	0.15950336         
2014-04-30 03:00:00	0.16018180         
2014-04-30 04:00:00	0.16096878         
2014-04-30 05:00:00	0.16153866         
2014-04-30 06:00:00	0.16181004         
2014-04-30 07:00:00	0.16267843         
2014-04-30 08:00:00	0.16368252         
2014-04-30 09:00:00	0.16446950         
2014-04-30 10:00:00	0.16506652         
2014-04-30 11:00:00	0.16525648         
2014-04-30 12:00:00	0.16536503         
2014-04-30 13:00:00	0.16547358         
2014-04-30 14:00:00	0.16479515         
