end_of_interval	Met
2013-09-06 16:00:00	0.718              
2013-09-06 17:00:00	0.956              
2013-09-06 18:00:00	0.870              
2013-09-06 19:00:00	0.692              
2013-09-06 20:00:00	1.360              
2013-09-06 21:00:00	0.695              
2013-09-06 22:00:00	0.717              
2013-09-06 23:00:00	0.450              
2013-09-07 00:00:00	1.470              
2013-09-07 01:00:00	1.123              
2013-09-07 02:00:00	0.721              
2013-09-07 03:00:00	0.378              
2013-09-07 04:00:00	0.375              
2013-09-07 05:00:00	0.275              
2013-09-07 06:00:00	0.124              
2013-09-07 07:00:00	0.368              
2013-09-07 08:00:00	0.382              
2013-09-07 09:00:00	0.790              
2013-09-07 10:00:00	0.714              
2013-09-07 11:00:00	0.835              
2013-09-07 12:00:00	1.248              
2013-09-07 13:00:00	1.450              
2013-09-07 14:00:00	2.162              
2013-09-07 15:00:00	2.046              
2013-09-07 16:00:00	1.657              
2013-09-07 17:00:00	0.806              
2013-09-07 18:00:00	0.761              
2013-09-07 19:00:00	0.360              
2013-09-07 20:00:00	0.486              
2013-09-07 21:00:00	1.636              
2013-09-07 22:00:00	1.369              
2013-09-07 23:00:00	0.354              
2013-09-08 00:00:00	0.531              
2013-09-08 01:00:00	0.587              
2013-09-08 02:00:00	1.021              
2013-09-08 03:00:00	1.324              
2013-09-08 04:00:00	1.119              
2013-09-08 05:00:00	0.615              
2013-09-08 06:00:00	0.392              
2013-09-08 07:00:00	0.239              
2013-09-08 08:00:00	0.685              
2013-09-08 09:00:00	1.332              
2013-09-08 10:00:00	1.261              
2013-09-08 11:00:00	1.617              
2013-09-08 12:00:00	1.567              
2013-09-08 13:00:00	1.419              
2013-09-08 14:00:00	1.289              
2013-09-08 15:00:00	1.401              
2013-09-08 16:00:00	1.817              
2013-09-08 17:00:00	3.040              
2013-09-08 18:00:00	1.568              
2013-09-08 19:00:00	1.011              
2013-09-08 20:00:00	1.767              
2013-09-08 21:00:00	2.199              
2013-09-08 22:00:00	1.388              
2013-09-08 23:00:00	0.936              
2013-09-09 00:00:00	0.510              
2013-09-09 01:00:00	0.153              
2013-09-09 02:00:00	0.346              
2013-09-09 03:00:00	0.459              
2013-09-09 04:00:00	0.519              
2013-09-09 05:00:00	0.358              
2013-09-09 06:00:00	0.292              
2013-09-09 07:00:00	0.285              
2013-09-09 08:00:00	1.027              
2013-09-09 09:00:00	0.788              
2013-09-09 10:00:00	1.258              
2013-09-09 11:00:00	1.590              
2013-09-09 12:00:00	1.712              
2013-09-09 13:00:00	1.683              
2013-09-09 14:00:00	1.917              
2013-09-09 15:00:00	1.680              
2013-09-09 16:00:00	1.685              
2013-09-09 17:00:00	1.592              
2013-09-09 18:00:00	1.370              
2013-09-09 19:00:00	0.472              
2013-09-09 20:00:00	2.213              
2013-09-09 21:00:00	1.217              
2013-09-09 22:00:00	1.159              
2013-09-09 23:00:00	0.668              
2013-09-10 00:00:00	0.320              
2013-09-10 01:00:00	0.440              
2013-09-10 02:00:00	0.557              
2013-09-10 03:00:00	0.444              
2013-09-10 04:00:00	0.629              
2013-09-10 05:00:00	0.788              
2013-09-10 06:00:00	0.233              
2013-09-10 07:00:00	0.202              
2013-09-10 08:00:00	0.616              
2013-09-10 09:00:00	1.023              
2013-09-10 10:00:00	1.177              
2013-09-10 11:00:00	1.984              
2013-09-10 12:00:00	1.964              
2013-09-10 13:00:00	1.931              
2013-09-10 14:00:00	1.548              
2013-09-10 15:00:00	1.551              
2013-09-10 16:00:00	1.352              
2013-09-10 17:00:00	1.430              
2013-09-10 18:00:00	1.860              
2013-09-10 19:00:00	2.691              
2013-09-10 20:00:00	2.047              
2013-09-10 21:00:00	1.042              
2013-09-10 22:00:00	0.697              
2013-09-10 23:00:00	0.402              
2013-09-11 00:00:00	0.260              
2013-09-11 01:00:00	0.311              
2013-09-11 02:00:00	0.321              
2013-09-11 03:00:00	0.588              
2013-09-11 04:00:00	0.752              
2013-09-11 05:00:00	0.590              
2013-09-11 06:00:00	0.783              
2013-09-11 07:00:00	0.694              
2013-09-11 08:00:00	1.252              
2013-09-11 09:00:00	1.670              
2013-09-11 10:00:00	1.614              
2013-09-11 11:00:00	1.647              
2013-09-11 12:00:00	1.531              
2013-09-11 13:00:00	1.629              
2013-09-11 14:00:00	1.793              
2013-09-11 15:00:00	1.265              
2013-09-11 16:00:00	1.324              
2013-09-11 17:00:00	1.258              
2013-09-11 18:00:00	0.628              
2013-09-11 19:00:00	2.118              
2013-09-11 20:00:00	2.227              
2013-09-11 21:00:00	0.791              
2013-09-11 22:00:00	0.853              
2013-09-11 23:00:00	0.482              
2013-09-12 00:00:00	0.173              
2013-09-12 01:00:00	0.465              
2013-09-12 02:00:00	0.390              
2013-09-12 03:00:00	0.506              
2013-09-12 04:00:00	0.134              
2013-09-12 05:00:00	0.131              
2013-09-12 06:00:00	0.472              
2013-09-12 07:00:00	0.668              
2013-09-12 08:00:00	1.564              
2013-09-12 09:00:00	1.604              
2013-09-12 10:00:00	1.672              
2013-09-12 11:00:00	1.401              
2013-09-12 12:00:00	1.572              
2013-09-12 13:00:00	1.604              
2013-09-12 14:00:00	1.241              
2013-09-12 15:00:00	1.082              
2013-09-12 16:00:00	0.645              
2013-09-12 17:00:00	0.608              
2013-09-12 18:00:00	0.435              
2013-09-12 19:00:00	1.101              
2013-09-12 20:00:00	0.539              
2013-09-12 21:00:00	1.188              
2013-09-12 22:00:00	1.180              
2013-09-12 23:00:00	0.457              
2013-09-13 00:00:00	0.701              
2013-09-13 01:00:00	0.795              
2013-09-13 02:00:00	0.409              
2013-09-13 03:00:00	0.325              
2013-09-13 04:00:00	0.049              
2013-09-13 05:00:00	0.469              
2013-09-13 06:00:00	0.319              
2013-09-13 07:00:00	0.378              
2013-09-13 08:00:00	1.105              
2013-09-13 09:00:00	1.635              
2013-09-13 10:00:00	0.753              
2013-09-13 11:00:00	0.728              
2013-09-13 12:00:00	1.066              
2013-09-13 13:00:00	0.576              
2013-09-13 14:00:00	1.268              
2013-09-13 15:00:00	0.694              
2013-09-13 16:00:00	0.616              
2013-09-13 17:00:00	0.829              
2013-09-13 18:00:00	0.629              
2013-09-13 19:00:00	0.544              
2013-09-13 20:00:00	1.258              
2013-09-13 21:00:00	1.988              
2013-09-13 22:00:00	1.229              
2013-09-13 23:00:00	1.235              
2013-09-14 00:00:00	0.363              
2013-09-14 01:00:00	0.389              
2013-09-14 02:00:00	0.322              
2013-09-14 03:00:00	0.264              
2013-09-14 04:00:00	0.504              
2013-09-14 05:00:00	1.680              
2013-09-14 06:00:00	0.566              
2013-09-14 07:00:00	0.317              
2013-09-14 08:00:00	0.189              
2013-09-14 09:00:00	0.672              
2013-09-14 10:00:00	0.986              
2013-09-14 11:00:00	1.407              
2013-09-14 12:00:00	1.848              
2013-09-14 13:00:00	1.793              
2013-09-14 14:00:00	1.574              
2013-09-14 15:00:00	2.185              
2013-09-14 16:00:00	2.550              
2013-09-14 17:00:00	1.799              
2013-09-14 18:00:00	2.802              
2013-09-14 19:00:00	1.870              
2013-09-14 20:00:00	1.366              
2013-09-14 21:00:00	1.103              
2013-09-14 22:00:00	1.136              
2013-09-14 23:00:00	0.583              
2013-09-15 00:00:00	0.209              
2013-09-15 01:00:00	0.248              
2013-09-15 02:00:00	0.312              
2013-09-15 03:00:00	0.224              
2013-09-15 04:00:00	0.351              
2013-09-15 05:00:00	0.542              
2013-09-15 06:00:00	0.452              
2013-09-15 07:00:00	0.162              
2013-09-15 08:00:00	0.508              
2013-09-15 09:00:00	1.841              
2013-09-15 10:00:00	1.550              
2013-09-15 11:00:00	1.136              
2013-09-15 12:00:00	1.207              
2013-09-15 13:00:00	1.332              
2013-09-15 14:00:00	1.726              
2013-09-15 15:00:00	1.377              
2013-09-15 16:00:00	1.513              
2013-09-15 17:00:00	1.775              
2013-09-15 18:00:00	3.786              
2013-09-15 19:00:00	1.518              
2013-09-15 20:00:00	1.573              
2013-09-15 21:00:00	1.393              
2013-09-15 22:00:00	0.604              
2013-09-15 23:00:00	0.528              
2013-09-16 00:00:00	0.131              
2013-09-16 01:00:00	0.460              
2013-09-16 02:00:00	0.479              
2013-09-16 03:00:00	0.186              
2013-09-16 04:00:00	0.492              
2013-09-16 05:00:00	0.418              
2013-09-16 06:00:00	0.074              
2013-09-16 07:00:00	0.248              
2013-09-16 08:00:00	0.853              
2013-09-16 09:00:00	1.452              
2013-09-16 10:00:00	1.537              
2013-09-16 11:00:00	1.312              
2013-09-16 12:00:00	1.482              
2013-09-16 13:00:00	1.280              
2013-09-16 14:00:00	1.037              
2013-09-16 15:00:00	1.486              
2013-09-16 16:00:00	1.450              
2013-09-16 17:00:00	2.410              
2013-09-16 18:00:00	1.522              
2013-09-16 19:00:00	0.750              
2013-09-16 20:00:00	0.413              
2013-09-16 21:00:00	1.893              
2013-09-16 22:00:00	0.667              
2013-09-16 23:00:00	0.460              
2013-09-17 00:00:00	0.451              
2013-09-17 01:00:00	0.730              
2013-09-17 02:00:00	0.523              
2013-09-17 03:00:00	0.431              
2013-09-17 04:00:00	0.132              
2013-09-17 05:00:00	0.339              
2013-09-17 06:00:00	0.146              
2013-09-17 07:00:00	0.433              
2013-09-17 08:00:00	0.310              
2013-09-17 09:00:00	0.757              
2013-09-17 10:00:00	0.793              
2013-09-17 11:00:00	0.482              
2013-09-17 12:00:00	0.782              
2013-09-17 13:00:00	0.863              
2013-09-17 14:00:00	0.896              
2013-09-17 15:00:00	1.095              
2013-09-17 16:00:00	1.131              
2013-09-17 17:00:00	0.989              
2013-09-17 18:00:00	0.489              
2013-09-17 19:00:00	2.179              
2013-09-17 20:00:00	3.047              
2013-09-17 21:00:00	0.954              
2013-09-17 22:00:00	0.702              
2013-09-17 23:00:00	0.367              
2013-09-18 00:00:00	0.354              
2013-09-18 01:00:00	0.565              
2013-09-18 02:00:00	0.359              
2013-09-18 03:00:00	0.245              
2013-09-18 04:00:00	0.518              
2013-09-18 05:00:00	0.721              
2013-09-18 06:00:00	0.110              
2013-09-18 07:00:00	0.363              
2013-09-18 08:00:00	0.293              
2013-09-18 09:00:00	0.777              
2013-09-18 10:00:00	1.150              
2013-09-18 11:00:00	0.993              
2013-09-18 12:00:00	0.930              
2013-09-18 13:00:00	1.123              
2013-09-18 14:00:00	1.047              
2013-09-18 15:00:00	1.194              
2013-09-18 16:00:00	1.737              
2013-09-18 17:00:00	1.355              
2013-09-18 18:00:00	0.372              
2013-09-18 19:00:00	0.306              
2013-09-18 20:00:00	0.377              
2013-09-18 21:00:00	0.412              
2013-09-18 22:00:00	0.553              
2013-09-18 23:00:00	0.504              
2013-09-19 00:00:00	0.175              
2013-09-19 01:00:00	0.107              
2013-09-19 02:00:00	0.166              
2013-09-19 03:00:00	0.377              
2013-09-19 04:00:00	0.172              
2013-09-19 05:00:00	0.331              
2013-09-19 06:00:00	0.043              
2013-09-19 07:00:00	0.174              
2013-09-19 08:00:00	0.874              
2013-09-19 09:00:00	0.807              
2013-09-19 10:00:00	1.058              
2013-09-19 11:00:00	1.370              
2013-09-19 12:00:00	1.335              
2013-09-19 13:00:00	1.278              
2013-09-19 14:00:00	1.468              
2013-09-19 15:00:00	0.970              
2013-09-19 16:00:00	0.864              
2013-09-19 17:00:00	0.730              
2013-09-19 18:00:00	0.127              
2013-09-19 19:00:00	0.387              
2013-09-19 20:00:00	0.578              
2013-09-19 21:00:00	0.453              
2013-09-19 22:00:00	0.240              
2013-09-19 23:00:00	0.697              
2013-09-20 00:00:00	0.927              
2013-09-20 01:00:00	0.803              
2013-09-20 02:00:00	0.848              
2013-09-20 03:00:00	0.850              
2013-09-20 04:00:00	0.820              
2013-09-20 05:00:00	0.810              
2013-09-20 06:00:00	0.051              
2013-09-20 07:00:00	0.466              
2013-09-20 08:00:00	0.768              
2013-09-20 09:00:00	0.697              
2013-09-20 10:00:00	1.047              
2013-09-20 11:00:00	1.304              
2013-09-20 12:00:00	1.746              
2013-09-20 13:00:00	1.709              
2013-09-20 14:00:00	1.519              
2013-09-20 15:00:00	1.401              
2013-09-20 16:00:00	1.064              
2013-09-20 17:00:00	1.073              
2013-09-20 18:00:00	0.692              
2013-09-20 19:00:00	0.335              
2013-09-20 20:00:00	0.526              
2013-09-20 21:00:00	0.604              
2013-09-20 22:00:00	0.623              
2013-09-20 23:00:00	0.479              
2013-09-21 00:00:00	0.494              
2013-09-21 01:00:00	0.309              
2013-09-21 02:00:00	0.549              
2013-09-21 03:00:00	0.438              
2013-09-21 04:00:00	0.208              
2013-09-21 05:00:00	0.413              
2013-09-21 06:00:00	0.452              
2013-09-21 07:00:00	0.550              
2013-09-21 08:00:00	0.176              
2013-09-21 09:00:00	0.317              
2013-09-21 10:00:00	1.054              
2013-09-21 11:00:00	1.392              
2013-09-21 12:00:00	1.872              
2013-09-21 13:00:00	2.476              
2013-09-21 14:00:00	2.324              
2013-09-21 15:00:00	1.996              
2013-09-21 16:00:00	1.555              
2013-09-21 17:00:00	1.642              
2013-09-21 18:00:00	0.780              
2013-09-21 19:00:00	0.774              
2013-09-21 20:00:00	1.321              
2013-09-21 21:00:00	1.081              
2013-09-21 22:00:00	0.521              
2013-09-21 23:00:00	0.921              
2013-09-22 00:00:00	0.525              
2013-09-22 01:00:00	0.516              
2013-09-22 02:00:00	0.638              
2013-09-22 03:00:00	0.596              
2013-09-22 04:00:00	0.590              
2013-09-22 05:00:00	0.473              
2013-09-22 06:00:00	0.693              
2013-09-22 07:00:00	0.434              
2013-09-22 08:00:00	1.025              
2013-09-22 09:00:00	1.525              
2013-09-22 10:00:00	1.571              
2013-09-22 11:00:00	1.729              
2013-09-22 12:00:00	1.648              
2013-09-22 13:00:00	1.979              
2013-09-22 14:00:00	2.364              
2013-09-22 15:00:00	2.208              
2013-09-22 16:00:00	2.182              
2013-09-22 17:00:00	1.721              
2013-09-22 18:00:00	1.926              
2013-09-22 19:00:00	1.510              
2013-09-22 20:00:00	1.023              
2013-09-22 21:00:00	0.800              
2013-09-22 22:00:00	0.679              
2013-09-22 23:00:00	0.316              
2013-09-23 00:00:00	0.310              
2013-09-23 01:00:00	0.378              
2013-09-23 02:00:00	0.320              
2013-09-23 03:00:00	0.285              
2013-09-23 04:00:00	0.362              
2013-09-23 05:00:00	0.329              
2013-09-23 06:00:00	0.930              
2013-09-23 07:00:00	0.996              
2013-09-23 08:00:00	0.265              
2013-09-23 09:00:00	0.746              
2013-09-23 10:00:00	1.057              
2013-09-23 11:00:00	1.207              
2013-09-23 12:00:00	0.826              
2013-09-23 13:00:00	1.082              
2013-09-23 14:00:00	1.008              
2013-09-23 15:00:00	0.894              
2013-09-23 16:00:00	1.128              
2013-09-23 17:00:00	0.473              
2013-09-23 18:00:00	0.565              
2013-09-23 19:00:00	0.665              
2013-09-23 20:00:00	0.049              
2013-09-23 21:00:00	0.103              
2013-09-23 22:00:00	0.193              
2013-09-23 23:00:00	0.441              
2013-09-24 00:00:00	0.198              
2013-09-24 01:00:00	0.498              
2013-09-24 02:00:00	0.708              
2013-09-24 03:00:00	1.128              
2013-09-24 04:00:00	0.873              
2013-09-24 05:00:00	0.805              
2013-09-24 06:00:00	0.750              
2013-09-24 07:00:00	0.627              
2013-09-24 08:00:00	0.607              
2013-09-24 09:00:00	0.929              
2013-09-24 10:00:00	0.725              
2013-09-24 11:00:00	1.364              
2013-09-24 12:00:00	1.485              
2013-09-24 13:00:00	1.683              
2013-09-24 14:00:00	1.393              
2013-09-24 15:00:00	1.616              
2013-09-24 16:00:00	1.516              
2013-09-24 17:00:00	1.356              
2013-09-24 18:00:00	0.715              
2013-09-24 19:00:00	0.378              
2013-09-24 20:00:00	1.682              
2013-09-24 21:00:00	1.086              
2013-09-24 22:00:00	1.352              
2013-09-24 23:00:00	1.038              
2013-09-25 00:00:00	1.175              
2013-09-25 01:00:00	0.707              
2013-09-25 02:00:00	0.200              
2013-09-25 03:00:00	0.395              
2013-09-25 04:00:00	0.203              
2013-09-25 05:00:00	0.205              
2013-09-25 06:00:00	0.287              
2013-09-25 07:00:00	0.375              
2013-09-25 08:00:00	0.451              
2013-09-25 09:00:00	0.380              
2013-09-25 10:00:00	1.015              
2013-09-25 11:00:00	0.960              
2013-09-25 12:00:00	0.599              
2013-09-25 13:00:00	0.771              
2013-09-25 14:00:00	1.173              
2013-09-25 15:00:00	1.205              
2013-09-25 16:00:00	1.026              
2013-09-25 17:00:00	1.019              
2013-09-25 18:00:00	0.459              
2013-09-25 19:00:00	0.274              
2013-09-25 20:00:00	0.839              
2013-09-25 21:00:00	0.597              
2013-09-25 22:00:00	0.493              
2013-09-25 23:00:00	0.560              
2013-09-26 00:00:00	0.443              
2013-09-26 01:00:00	0.451              
2013-09-26 02:00:00	0.356              
2013-09-26 03:00:00	0.342              
2013-09-26 04:00:00	0.277              
2013-09-26 05:00:00	0.115              
2013-09-26 06:00:00	0.192              
2013-09-26 07:00:00	0.255              
2013-09-26 08:00:00	0.275              
2013-09-26 09:00:00	1.077              
2013-09-26 10:00:00	1.071              
2013-09-26 11:00:00	1.546              
2013-09-26 12:00:00	1.800              
2013-09-26 13:00:00	1.610              
2013-09-26 14:00:00	1.555              
2013-09-26 15:00:00	1.522              
2013-09-26 16:00:00	1.043              
2013-09-26 17:00:00	1.004              
2013-09-26 18:00:00	0.711              
2013-09-26 19:00:00	1.653              
2013-09-26 20:00:00	1.284              
2013-09-26 21:00:00	0.760              
2013-09-26 22:00:00	0.400              
2013-09-26 23:00:00	0.370              
2013-09-27 00:00:00	0.423              
2013-09-27 01:00:00	0.452              
2013-09-27 02:00:00	0.350              
2013-09-27 03:00:00	0.137              
2013-09-27 04:00:00	0.336              
2013-09-27 05:00:00	0.173              
2013-09-27 06:00:00	0.515              
2013-09-27 07:00:00	0.242              
2013-09-27 08:00:00	0.394              
2013-09-27 09:00:00	0.748              
2013-09-27 10:00:00	1.326              
2013-09-27 11:00:00	1.281              
2013-09-27 12:00:00	1.614              
2013-09-27 13:00:00	1.178              
2013-09-27 14:00:00	1.464              
2013-09-27 15:00:00	1.797              
2013-09-27 16:00:00	2.165              
2013-09-27 17:00:00	2.515              
2013-09-27 18:00:00	2.641              
2013-09-27 19:00:00	2.321              
2013-09-27 20:00:00	1.024              
2013-09-27 21:00:00	0.473              
2013-09-27 22:00:00	0.482              
2013-09-27 23:00:00	0.529              
2013-09-28 00:00:00	0.610              
2013-09-28 01:00:00	0.454              
2013-09-28 02:00:00	0.502              
2013-09-28 03:00:00	0.433              
2013-09-28 04:00:00	0.631              
2013-09-28 05:00:00	0.663              
2013-09-28 06:00:00	0.576              
2013-09-28 07:00:00	0.630              
2013-09-28 08:00:00	0.443              
2013-09-28 09:00:00	1.685              
2013-09-28 10:00:00	1.331              
2013-09-28 11:00:00	0.887              
2013-09-28 12:00:00	1.369              
2013-09-28 13:00:00	1.465              
2013-09-28 14:00:00	1.508              
2013-09-28 15:00:00	1.735              
2013-09-28 16:00:00	1.220              
2013-09-28 17:00:00	1.590              
2013-09-28 18:00:00	2.361              
2013-09-28 19:00:00	1.606              
2013-09-28 20:00:00	1.209              
2013-09-28 21:00:00	0.915              
2013-09-28 22:00:00	0.923              
2013-09-28 23:00:00	0.634              
2013-09-29 00:00:00	0.281              
2013-09-29 01:00:00	0.432              
2013-09-29 02:00:00	0.343              
2013-09-29 03:00:00	0.083              
2013-09-29 04:00:00	0.330              
2013-09-29 05:00:00	0.250              
2013-09-29 06:00:00	0.249              
2013-09-29 07:00:00	1.465              
2013-09-29 08:00:00	0.637              
2013-09-29 09:00:00	0.587              
2013-09-29 10:00:00	1.180              
2013-09-29 11:00:00	1.050              
2013-09-29 12:00:00	1.114              
2013-09-29 13:00:00	1.181              
2013-09-29 14:00:00	1.571              
2013-09-29 15:00:00	1.502              
2013-09-29 16:00:00	1.094              
2013-09-29 17:00:00	0.933              
2013-09-29 18:00:00	0.906              
2013-09-29 19:00:00	0.555              
2013-09-29 20:00:00	0.674              
2013-09-29 21:00:00	0.403              
2013-09-29 22:00:00	0.665              
2013-09-29 23:00:00	0.622              
2013-09-30 00:00:00	0.250              
2013-09-30 01:00:00	0.350              
2013-09-30 02:00:00	0.197              
2013-09-30 03:00:00	0.264              
2013-09-30 04:00:00	0.146              
2013-09-30 05:00:00	0.045              
2013-09-30 06:00:00	0.173              
2013-09-30 07:00:00	0.118              
2013-09-30 08:00:00	0.725              
2013-09-30 09:00:00	1.080              
2013-09-30 10:00:00	0.829              
2013-09-30 11:00:00	1.013              
2013-09-30 12:00:00	1.117              
2013-09-30 13:00:00	1.222              
2013-09-30 14:00:00	1.322              
2013-09-30 15:00:00	1.570              
2013-09-30 16:00:00	1.487              
2013-09-30 17:00:00	0.946              
2013-09-30 18:00:00	0.604              
2013-09-30 19:00:00	0.479              
2013-09-30 20:00:00	1.359              
2013-09-30 21:00:00	0.809              
2013-09-30 22:00:00	0.589              
2013-09-30 23:00:00	0.418              
2013-10-01 00:00:00	0.468              
2013-10-01 01:00:00	0.588              
2013-10-01 02:00:00	0.318              
2013-10-01 03:00:00	0.469              
2013-10-01 04:00:00	0.450              
2013-10-01 05:00:00	0.825              
2013-10-01 06:00:00	0.266              
2013-10-01 07:00:00	0.102              
2013-10-01 08:00:00	0.636              
2013-10-01 09:00:00	1.039              
2013-10-01 10:00:00	1.010              
2013-10-01 11:00:00	1.472              
2013-10-01 12:00:00	1.120              
2013-10-01 13:00:00	1.521              
2013-10-01 14:00:00	1.345              
2013-10-01 15:00:00	1.570              
2013-10-01 16:00:00	1.555              
2013-10-01 17:00:00	1.242              
2013-10-01 18:00:00	0.646              
2013-10-01 19:00:00	0.597              
2013-10-01 20:00:00	1.780              
2013-10-01 21:00:00	0.808              
2013-10-01 22:00:00	0.567              
2013-10-01 23:00:00	0.581              
2013-10-02 00:00:00	0.306              
2013-10-02 01:00:00	0.356              
2013-10-02 02:00:00	0.628              
2013-10-02 03:00:00	0.798              
2013-10-02 04:00:00	0.931              
2013-10-02 05:00:00	0.688              
2013-10-02 06:00:00	0.445              
2013-10-02 07:00:00	0.261              
2013-10-02 08:00:00	0.844              
2013-10-02 09:00:00	1.259              
2013-10-02 10:00:00	1.096              
2013-10-02 11:00:00	1.293              
2013-10-02 12:00:00	1.441              
2013-10-02 13:00:00	1.296              
2013-10-02 14:00:00	1.339              
2013-10-02 15:00:00	1.774              
2013-10-02 16:00:00	1.276              
2013-10-02 17:00:00	1.928              
2013-10-02 18:00:00	1.508              
2013-10-02 19:00:00	0.562              
2013-10-02 20:00:00	0.325              
2013-10-02 21:00:00	0.494              
2013-10-02 22:00:00	0.988              
2013-10-02 23:00:00	0.288              
2013-10-03 00:00:00	0.263              
2013-10-03 01:00:00	0.277              
2013-10-03 02:00:00	0.101              
2013-10-03 03:00:00	0.105              
2013-10-03 04:00:00	0.408              
2013-10-03 05:00:00	0.131              
2013-10-03 06:00:00	0.341              
2013-10-03 07:00:00	0.187              
2013-10-03 08:00:00	0.606              
2013-10-03 09:00:00	0.345              
2013-10-03 10:00:00	0.806              
2013-10-03 11:00:00	1.486              
2013-10-03 12:00:00	1.458              
2013-10-03 13:00:00	1.662              
2013-10-03 14:00:00	1.240              
2013-10-03 15:00:00	1.571              
2013-10-03 16:00:00	1.423              
2013-10-03 17:00:00	1.085              
2013-10-03 18:00:00	0.450              
2013-10-03 19:00:00	1.910              
2013-10-03 20:00:00	1.602              
2013-10-03 21:00:00	1.097              
2013-10-03 22:00:00	1.333              
2013-10-03 23:00:00	0.880              
2013-10-04 00:00:00	0.559              
2013-10-04 01:00:00	0.479              
2013-10-04 02:00:00	0.651              
2013-10-04 03:00:00	0.345              
2013-10-04 04:00:00	0.479              
2013-10-04 05:00:00	0.448              
2013-10-04 06:00:00	0.423              
2013-10-04 07:00:00	0.716              
2013-10-04 08:00:00	0.603              
2013-10-04 09:00:00	0.748              
2013-10-04 10:00:00	0.735              
2013-10-04 11:00:00	1.293              
2013-10-04 12:00:00	1.505              
2013-10-04 13:00:00	1.967              
2013-10-04 14:00:00	1.563              
2013-10-04 15:00:00	1.209              
2013-10-04 16:00:00	1.531              
2013-10-04 17:00:00	1.105              
2013-10-04 18:00:00	0.533              
2013-10-04 19:00:00	0.472              
2013-10-04 20:00:00	0.404              
2013-10-04 21:00:00	1.399              
2013-10-04 22:00:00	0.408              
2013-10-04 23:00:00	0.319              
2013-10-05 00:00:00	0.274              
2013-10-05 01:00:00	0.463              
2013-10-05 02:00:00	0.766              
2013-10-05 03:00:00	0.884              
2013-10-05 04:00:00	0.872              
2013-10-05 05:00:00	0.560              
2013-10-05 06:00:00	0.061              
2013-10-05 07:00:00	0.344              
2013-10-05 08:00:00	0.231              
2013-10-05 09:00:00	0.408              
2013-10-05 10:00:00	1.158              
2013-10-05 11:00:00	1.265              
2013-10-05 12:00:00	1.232              
2013-10-05 13:00:00	1.475              
2013-10-05 14:00:00	1.620              
2013-10-05 15:00:00	1.822              
2013-10-05 16:00:00	1.245              
2013-10-05 17:00:00	1.364              
2013-10-05 18:00:00	0.729              
2013-10-05 19:00:00	0.456              
2013-10-05 20:00:00	0.468              
2013-10-05 21:00:00	0.691              
2013-10-05 22:00:00	0.456              
2013-10-05 23:00:00	0.863              
2013-10-06 00:00:00	0.798              
2013-10-06 01:00:00	0.750              
2013-10-06 02:00:00	0.847              
2013-10-06 03:00:00	0.547              
2013-10-06 04:00:00	0.321              
2013-10-06 05:00:00	0.173              
2013-10-06 06:00:00	0.334              
2013-10-06 07:00:00	0.305              
2013-10-06 08:00:00	0.361              
2013-10-06 09:00:00	0.535              
2013-10-06 10:00:00	0.950              
2013-10-06 11:00:00	0.843              
2013-10-06 12:00:00	1.534              
2013-10-06 13:00:00	1.704              
2013-10-06 14:00:00	1.179              
2013-10-06 15:00:00	1.295              
2013-10-06 16:00:00	0.750              
2013-10-06 17:00:00	0.583              
2013-10-06 18:00:00	0.315              
2013-10-06 19:00:00	0.395              
2013-10-06 20:00:00	1.260              
2013-10-06 21:00:00	0.770              
2013-10-06 22:00:00	0.915              
2013-10-06 23:00:00	0.690              
2013-10-07 00:00:00	0.598              
2013-10-07 01:00:00	0.572              
2013-10-07 02:00:00	0.485              
2013-10-07 03:00:00	0.561              
2013-10-07 04:00:00	0.444              
2013-10-07 05:00:00	0.346              
2013-10-07 06:00:00	0.314              
2013-10-07 07:00:00	0.279              
2013-10-07 08:00:00	0.385              
2013-10-07 09:00:00	1.159              
2013-10-07 10:00:00	0.814              
2013-10-07 11:00:00	1.097              
2013-10-07 12:00:00	1.662              
2013-10-07 13:00:00	1.524              
2013-10-07 14:00:00	1.235              
2013-10-07 15:00:00	1.271              
2013-10-07 16:00:00	1.228              
2013-10-07 17:00:00	1.040              
2013-10-07 18:00:00	0.900              
2013-10-07 19:00:00	0.343              
2013-10-07 20:00:00	0.607              
2013-10-07 21:00:00	0.585              
2013-10-07 22:00:00	0.922              
2013-10-07 23:00:00	0.468              
2013-10-08 00:00:00	0.437              
2013-10-08 01:00:00	0.380              
2013-10-08 02:00:00	0.343              
2013-10-08 03:00:00	0.397              
2013-10-08 04:00:00	0.412              
2013-10-08 05:00:00	0.417              
2013-10-08 06:00:00	0.266              
2013-10-08 07:00:00	0.424              
2013-10-08 08:00:00	0.643              
2013-10-08 09:00:00	0.565              
2013-10-08 10:00:00	0.775              
2013-10-08 11:00:00	1.376              
2013-10-08 12:00:00	1.808              
2013-10-08 13:00:00	1.881              
2013-10-08 14:00:00	1.552              
2013-10-08 15:00:00	1.392              
2013-10-08 16:00:00	0.762              
2013-10-08 17:00:00	0.901              
2013-10-08 18:00:00	0.512              
2013-10-08 19:00:00	0.563              
2013-10-08 20:00:00	0.561              
2013-10-08 21:00:00	1.077              
2013-10-08 22:00:00	0.617              
2013-10-08 23:00:00	0.502              
2013-10-09 00:00:00	0.343              
