end_of_interval	out
2000-06-06 00:00:00	80
2000-06-07 00:00:00	71.5
2000-06-08 00:00:00	78
2000-06-09 00:00:00	74.5
2000-06-10 00:00:00	62.5
2000-06-11 00:00:00	74.2963
2000-06-12 00:00:00	65.5
2000-06-13 00:00:00	65
2000-06-14 00:00:00	66.2963
2000-06-15 00:00:00	73.2963
2000-06-16 00:00:00	80
2000-06-17 00:00:00	69.7963
2000-06-18 00:00:00	70.7963
2000-06-19 00:00:00	62.5
2000-06-20 00:00:00	64
2000-06-21 00:00:00	72.7963
2000-06-22 00:00:00	67.5
2000-06-23 00:00:00	54.7963
2000-06-24 00:00:00	61.5
2000-06-25 00:00:00	58.2963
2000-06-26 00:00:00	73.5
2000-06-27 00:00:00	59
2000-06-28 00:00:00	59
2000-06-29 00:00:00	65.5
2000-06-30 00:00:00	63
2000-07-01 00:00:00	85
2000-07-02 00:00:00	68
2000-07-03 00:00:00	54.7963
2000-07-04 00:00:00	62.2963
2000-07-05 00:00:00	55
2000-07-06 00:00:00	59.5
2000-07-07 00:00:00	53.5
2000-07-08 00:00:00	49
2000-07-09 00:00:00	56
2000-07-10 00:00:00	61.2963
2000-07-11 00:00:00	78.2963
2000-07-12 00:00:00	70.7963
2000-07-13 00:00:00	56.5
2000-07-14 00:00:00	58.2963
2000-07-15 00:00:00	62
2000-07-16 00:00:00	56.5
2000-07-17 00:00:00	57.2963
2000-07-18 00:00:00	64
2000-07-19 00:00:00	54.2963
2000-07-20 00:00:00	62.2963
2000-07-21 00:00:00	72
2000-07-22 00:00:00	59.5
2000-07-23 00:00:00	49.7963
2000-07-24 00:00:00	52
2000-07-25 00:00:00	51.7963
2000-07-26 00:00:00	56
2000-07-27 00:00:00	63
2000-07-28 00:00:00	60.7963
2000-07-29 00:00:00	51.7963
2000-07-30 00:00:00	50.2963
2000-07-31 00:00:00	52
2000-08-01 00:00:00	63.2963
2000-08-02 00:00:00	62.7963
2000-08-03 00:00:00	54.2963
2000-08-04 00:00:00	59
2000-08-05 00:00:00	51.7963
2000-08-06 00:00:00	67.5
2000-08-07 00:00:00	64.2963
2000-08-08 00:00:00	71.5
2000-08-09 00:00:00	88.5
2000-08-10 00:00:00	54
2000-08-11 00:00:00	52
2000-08-12 00:00:00	58.7963
2000-08-13 00:00:00	47.5
