end_of_interval	3	4	6	9	14	16	17	28	34	37	45	59	79	99	111	120	128	131	142	151	155	159	166	169	178	179	180	190	295	307	309	314	321	358	359	428	555	570	573	574	586	589	595	596	598	599	649	650	82683	82686	82777
2000-01-10 00:00:00	17	0	15	0	1	4.2	1	1.8	8	1	0	0	0	0	5	0	0	0	0	5.2	0	0	0	27	0	14	0	13	-9999	0	-9999	-9999	0	11	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.5	0	0.1
2000-01-11 00:00:00	9.3	4	0	9.2	0	0	0	0	0	0	11	1	27	0	33	0	37.2	0	0	0.6	0	0	0	6	0	0	0	0	-9999	0	-9999	-9999	7	0	8	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	21.7	0.9	0
2000-01-12 00:00:00	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	10	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-13 00:00:00	4.3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	2	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-14 00:00:00	0.1	0	18	0	24.2	0	3.2	0.2	0	13.5	0	0	105	50	0	26	0	27	0	1	0	8.2	6.4	0	0	0	0	0	-9999	28	-9999	-9999	0	19	8	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	1.8
2000-01-15 00:00:00	0	122	24	0	35.2	57	16.8	5.4	130	14	5	47	20	14	0	5.8	62	18.8	3.8	128.6	0	0	0	37	0	0	0	0	-9999	0	-9999	-9999	30	0	101	85	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	3.8	30.2	2.8
2000-01-16 00:00:00	29	3	12	0	0	0	0	1	0	0	10.8	0	0	0	25	13.2	0	34.4	0.5	41.4	20	5.8	0	4	0	0	5.4	0	-9999	0	-9999	-9999	25	0	0	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.5	18.2	0.6
2000-01-17 00:00:00	0	0	0	13.2	18.1	17.6	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1.1	0	0.2
2000-01-18 00:00:00	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	2.2	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0.2
2000-01-19 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-20 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	0	0	0	20	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-21 00:00:00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-22 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13.8	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	6	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13.8	0	0
2000-01-23 00:00:00	0	4.3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	6	0	0	-9999	0	-9999	-9999	0	5	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	4.6	0	0
2000-01-24 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4.9	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	4.9	0	0
2000-01-25 00:00:00	0	0	0	0	0	5	6	0	0	0	0	11	0	0	0	5	12.8	4.5	0	7.6	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	26	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.2	8.2	0
2000-01-26 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-27 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-28 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-29 00:00:00	0	0	0	0	20.1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	3.8
2000-01-30 00:00:00	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-01-31 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-01 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	3	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-02 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-03 00:00:00	0	0	0	0	0	0	0	11.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	7.6
2000-02-04 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-05 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0.2
2000-02-06 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	7	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-07 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	3	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-08 00:00:00	0	6	33	14	9.3	0	36.6	0	5	4	3	0	0	22	0	10.1	12.4	0	0	5.6	5	0	0	0	8	0	0	0	-9999	11	-9999	-9999	0	24	0	12.4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.1	0	0.2
2000-02-09 00:00:00	32	13	28	17	40	2.8	12.4	16	0	11	25	6	15	29	0	22	2.6	34	3.6	6.5	22	6.3	0	25	0	0	9.3	2.2	-9999	0	-9999	-9999	10	0	16.2	30	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13.6	9	9.4
2000-02-10 00:00:00	3	0	0	0	0	11	0	0	11	25	0	6	15	0	0	0	0	13	0	3.2	24	5.5	15.2	0	0	0	0	0	-9999	0	-9999	-9999	5	0	5	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.6	3.4	0
2000-02-11 00:00:00	0	0	0	0	1	0	0	0	0	12.5	5	0	0	0	0	0	0	0	0	19	0	0	0	7	0	0	0	0	-9999	7	-9999	-9999	14	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	1	0
2000-02-12 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0.8	0
2000-02-13 00:00:00	0	0	49	0	11.5	78	0	0	5	0	0	0	0	16	0	12	0	75.5	0	1.3	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	6.2	2.2
2000-02-14 00:00:00	0	0	34	25	0	9	30.4	3.2	19	14	6.6	32	24	10	0	9.4	21.6	0	8.2	6.9	35	7.2	0	42	17	17	28.3	0	-9999	0	-9999	-9999	34	20	54	13.4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	8.2	30.6	2.2
2000-02-15 00:00:00	33	0	0	0	5.1	2	9	84	8	8.5	0	8	6	0	17	14.8	2.6	21.8	6.2	13.4	15	20.5	17.1	16	0	0	2.3	0	-9999	30	-9999	-9999	5	0	0	3.6	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	6.2	13.9	58.8
2000-02-16 00:00:00	12	0	31	1.1	13	6	10.4	15.4	0	0	1.6	13	0	20	9	26.5	0	41.4	0.6	7.2	0	21.3	3	14	0	0	0	0	-9999	16	-9999	-9999	11	0	11	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.6	9.2	23.2
2000-02-17 00:00:00	4	26.2	55	54	0	13	41.2	4.4	0	9	4.8	0	0	0	6	5	25	0	5.4	1.8	0	5.6	0	35	0	0	0	0	-9999	0	-9999	-9999	15	46	0	36.2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	5.4	2	3
2000-02-18 00:00:00	3	2	0	6.3	0	0	3.6	6.5	18	2	18.2	26.5	68	31	48	0	1.4	11	4.8	32	0	8.2	24.1	0	10	0	0	0	-9999	12	-9999	-9999	17	0	35	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	4.8	35.3	8.6
2000-02-19 00:00:00	23	36	13	22.3	6.1	13	0	21	0	13.5	14.4	21.5	15	0	16	9	15	5	4	7.6	14	21.2	0	17	0	11	12.4	0	-9999	0	-9999	-9999	13	10	24.2	52.2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	4	27.2	18.4
2000-02-20 00:00:00	16	0	0	0	0	0	0	0	0	12	0	22	0	0	0	10	8	0	0	11.5	0	0	0	10	0	0	0	0	-9999	9	-9999	-9999	6	0	7	6	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	23.7	0
2000-02-21 00:00:00	40	9	0	0	15.3	1.4	0	4.4	0	4	0	0	0	0	0	0	0	0	9.2	0	40	0	0	4	0	22	25	0	-9999	4	-9999	-9999	0	15	0	2.4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	9.2	5.4	0.4
2000-02-22 00:00:00	0	0	0	0	8	0	6	0	0	0	6	7	29	35	3	0	0	17.5	0	6.2	0	0	0	0	10	0	0	0	-9999	21	-9999	-9999	6	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	8.4	0
2000-02-23 00:00:00	22	30	50	63	20	1.8	40	22.3	27	5.6	61	13.5	0	36	10	71	20	98	2	44.6	0	38.4	14.1	10	0	0	4.3	0	-9999	9	-9999	-9999	11	14	19.4	28.2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	2	24.4	13.8
2000-02-24 00:00:00	0	4.6	0	8.2	0	0	2	6.2	27	0	4	3	0	10	0	2	28	11	0	0	0	0	6.1	0	6	0	0	3	-9999	23	-9999	-9999	10	6	0	6.8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	3.8	6.4
2000-02-25 00:00:00	8	0	0	2.1	14.9	17	8	9.8	17	0	14	16	0	5	5	2.2	0	21.8	9.7	2.5	0	18.2	0	0	0	32	3.2	0	-9999	0	-9999	-9999	6	25	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	9.7	11.6	5.6
2000-02-26 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	6.1	-9999	0	-9999	-9999	0	10	4	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-02-27 00:00:00	11	0	0	0	1.3	0	0	0	0	0	0	14	0	0	0	0	0	4	0	2.7	28	0.7	5.8	0	7	0	0	0	-9999	38	-9999	-9999	7	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	11.9	0
2000-02-28 00:00:00	53	4	0	11.3	2.2	10.8	8.2	1.8	6	24	1.4	15	4	0	6	2.8	5.8	1	13.8	0	26	1.5	0	23	8	0	4.2	0	-9999	2	-9999	-9999	3	12	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	13.8	16.2	1
2000-02-29 00:00:00	12.5	0	0	0	4.8	0	0	5	0	3	0	6	20	15	0	7	7.6	0	0	51	0	1.4	5.3	0	0	20	0	9.2	-9999	0	-9999	-9999	0	0	11	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	3.2	1.1
2000-03-01 00:00:00	6	0	37	0	4.1	3.6	0	0	6	0	12	0	16	0	0	4	0	0	0	0	0	0.8	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	5	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	2.4	0
2000-03-02 00:00:00	0	4	0	0	0	0	0.2	0	21	5	1.2	2	0	1	0	0	0	0	0.8	8	0	0.6	0	7	0	0	0	0	-9999	0	-9999	-9999	40	7	0	5.2	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.8	4	0
2000-03-03 00:00:00	0	11	12	6.4	10	44	1.8	32.8	32	11	7.8	52	21	0	17	5.2	15	1.8	0	50.6	15	2.3	2.2	17	0	0	0	0	-9999	0	-9999	-9999	32	0	27.6	3.4	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.5	50.4	45.2
2000-03-04 00:00:00	33	0	0	0	0	0	0	0	0	0	3.6	2	4	38	0	1.8	0	8.5	0	0	0	2.5	0	0	0	0	14.2	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	2.8	0
2000-03-05 00:00:00	0	0	0	0	0	0	13	1.6	0	0	8.2	0	7	6	0	3	0	38.5	0	23.8	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	1.6
2000-03-06 00:00:00	0	0	0	0	0	14.6	0	3.4	0	0	1	0	0	0	0	0	0	0	0.8	0	20	4.6	0	0	0	0	32	0	-9999	0	-9999	-9999	0	15	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.8	0	0.7
2000-03-07 00:00:00	0	4	0	24	0	0	4.4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.4	0	19	12	0	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-03-08 00:00:00	0	0	0	0	0	15.8	0	0	0	0	2.2	0	0	0	0	1	0	0	0	0	22	0	0	0	0	28	0	0	-9999	0	-9999	-9999	7	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-03-09 00:00:00	0	0	0	0	1.5	0	18.6	3	0	0	22	0	0	0	0	35	2.4	0	0	4.4	0	11.2	15.1	6	0	0	0	0	-9999	4	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	3.4
2000-03-10 00:00:00	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1.2	1.2	0	0	0	0	8	0	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1.2	0.4	0
2000-03-11 00:00:00	6	0	0	0	0	0	0	0	0	0	0	21	0	11	0	0	0	0	0	0	0	0	0	0	0	12	7.6	0	-9999	0	-9999	-9999	10	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.4	20.4	0
2000-03-12 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-03-13 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	-9999	0	-9999	-9999	0	0	16	0	13.2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	0
2000-03-14 00:00:00	8	61	0	14.1	20.6	2.8	32.4	15	0	2	24.6	0	23	0	8	22	61.4	30	31	8.6	0	21.5	38.2	7	9	33	44.2	9.2	-9999	0	-9999	-9999	0	102	1	32.2	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	31	0	24.4
2000-03-15 00:00:00	10	5	0	0	15	23.4	16.2	3.5	0	5	10.4	4.5	0	0	2	9	0	8	25	7.2	28	21.6	0	0	0	0	2.2	0	-9999	0	-9999	-9999	4	0	0	1.4	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	25	8.5	2.6
2000-03-16 00:00:00	0	0	0	33.3	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	9.8	0	0	0	0	0	18	0	0	-9999	0	-9999	-9999	0	0	6	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	1.2
2000-03-17 00:00:00	5	0	0	0	4	0	0	3	32	5	5	27	31	31	0	23.6	0	5	0	23	0	0	0	0	0	0	0	0	-9999	0	-9999	-9999	43	0	11.3	1.9	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	32	0.2
2000-03-18 00:00:00	0	0	0	0	2.2	12.8	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	5.8	0	12	0	0	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0	2
2000-03-19 00:00:00	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	10	7	0	0	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	0.4	0
2000-03-20 00:00:00	3	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0.4	0	0	0.4	0	0	9	27	0	27	-9999	0	-9999	-9999	0	35	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.4	0.8	0
2000-03-21 00:00:00	12	0	0	6.3	17	3.4	0	0	0	11	0	44	38	0	0	3	3.2	7	7	2.5	16	0.8	0	23	0	0	5	0	-9999	0	-9999	-9999	31	25	0	2	5.1	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	7	54.4	0
2000-03-22 00:00:00	14	0	0	12	0	10	0	0	0	5	3.4	106	28	0	30	0	9.4	0	0	23	8	0.4	0	0	0	8	0	0	-9999	0	-9999	-9999	42	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1.3	92	0
2000-03-23 00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	10.5	0	0.5	0	0	0	0	0	0	-9999	0	-9999	-9999	2	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.1	0.5	0
2000-03-24 00:00:00	7	0	0	0	0	0	0	0	0	3	2.4	13.5	0.6	0	0	0	0	0	2.8	0	0	0	0	0	0	7	0	0	-9999	0	-9999	-9999	6	15	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	2.8	11	0
2000-03-25 00:00:00	4	0	0	0	0	0	2	0	22	0	0	0	2.4	0	6	0	0	0	0	0	0	0	0	13	7	10	0	8	-9999	0	-9999	-9999	0	0	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	1.7	0.8	0
2000-03-26 00:00:00	10	0	0	0	0	0	0	0	17	0	0	0	0.6	0	0	0	0	0	0	15.4	0	0.4	0	0	8	0	0	0	-9999	0	-9999	-9999	3	30	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0	3	0
2000-03-27 00:00:00	54	8	0	6.2	10.1	29.4	0	4.6	0	26.5	14	4.5	27	6	7	8	8.6	17	72.7	1.1	42	0.3	0	0	30	31	9.8	6	-9999	8	-9999	-9999	13	35	0	33.6	22.2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	72.7	0.6	1.6
2000-03-28 00:00:00	0	0	17	0	5.1	0	0	1.6	0	3	21.8	4	12	0	0	8.5	0	3	0.3	9.2	0	21.5	23.2	0	9	26	0	0	-9999	0	-9999	-9999	0	13	0	0	0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	0.3	3.2	3.2
2000-03-29 00:00:00	6	0	0	4.3	0	11.4	0	0	0	0	0	2	0	0	0	0	0	0	12.8	0	25	0	0	0	0	0	10.8	3	-9999	0	-9999	-9999	11	0	0	0	21.1	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	12.8	4.6	0
